term,doc_freq,is_seed
ocasional,1,0
seguidores,1,0
visita,1,0
usados,1,0
resistencias,1,0
delitivo,1,0
irmanado,1,0
abolicaoviolenta,1,0
pago,1,0
matar,1,0
autoritario,1,0
integrem,1,0
retornei,1,0
alentado,1,0
elevadores,1,0
deliberado,1,0
projetando,1,0
promulgadas,1,0
gov,1,0
autenticamente,1,0
refletir,1,0
massivo,1,0
consubstanciado,1,0
triade,1,0
inconformadas,1,0
deitem,1,0
visualizacao,1,0
organico,1,0
mandante,1,0
estimulo,1,0
fenomenologia,1,0
normal,1,0
instantanea,1,0
defendiamos,1,0
sequestrados,1,0
indicaram,1,0
compromissado,1,0
comandar,1,0
haveno,1,0
comprovaram,1,0
tapecarias,1,0
fe,1,0
frequentava,1,0
ofusca,1,0
somando,1,0
repito,1,0
ostenta,1,0
pronunciou,1,0
ssis,1,0
atestar,1,0
milhao,1,0
recordou,1,0
fruto,1,0
humanidade,1,0
absolvo,1,0
degradacao,1,0
mangueira,1,0
antoine,1,0
vigorosamente,1,0
desconhecendo,1,0
comungo,1,0
noticiavam,1,0
inaugurou,1,0
abir,1,0
construida,1,0
desoladora,1,0
incumbente,1,0
socialnao,1,0
pudor,1,0
corf,1,0
lpiranga,1,0
patrimoniotombado,1,0
parcelas,1,0
sistematicos,1,0
estranhas,1,0
verse,1,0
libertar,1,0
meticulosa,1,0
escada,1,0
hashtag,1,0
sofrer,1,0
calamandrei,1,0
conflui,1,0
estatutos,1,0
paroxismo,1,0
amaldicioamento,1,0
ideologias,1,0
restabelecer,1,0
diarias,1,0
chances,1,0
cerco,1,0
viemos,1,0
frisando,1,0
ultimas,1,0
fortalecimento,1,0
firme,1,0
emocionadas,1,0
micro,1,0
corroborada,1,0
disparando,1,0
bateria,1,0
complementamente,1,0
dirige,1,0
obedece,1,0
emana,1,0
conducente,1,0
manuseavam,1,0
erosao,1,0
empilhadas,1,0
cortina,1,0
cominacao,1,0
decretar,1,0
eficacia,1,0
organizador,1,0
criptograficos,1,0
violentissismo,1,0
robustecido,1,0
faltando,1,0
descansado,1,0
tornava,1,0
confiabilidade,1,0
digressao,1,0
adentrando,1,0
arcou,1,0
sapato,1,0
escalonou,1,0
ferramentas,1,0
recordado,1,0
movimenta,1,0
escola,1,0
solidario,1,0
abandonam,1,0
republicana,1,0
correlacao,1,0
oscilando,1,0
hamilton,1,0
esculturas,1,0
estendemos,1,0
provada,1,0
requisitar,1,0
repetidamente,1,0
retrocesso,1,0
cumpriu,1,0
denotar,1,0
minudencia,1,0
errada,1,0
cumprindo,1,0
fanatismo,1,0
rebater,1,0
autoritarios,1,0
expedido,1,0
renovados,1,0
nominacoes,1,0
avalio,1,0
silenciosamente,1,0
presenciar,1,0
dormir,1,0
metem,1,0
soltas,1,0
industria,1,0
insurgido,1,0
especiais,1,0
contravencao,1,0
corredor,1,0
existia,1,0
amarra,1,0
precisariam,1,0
fumaca,1,0
alimentam,1,0
explosivas,1,0
dormiram,1,0
massiva,1,0
acostadas,1,0
cavalcante,1,0
excelentissima,1,0
socorro,1,0
saloes,1,0
interagido,1,0
preciptar,1,0
intercorrencia,1,0
polarizacao,1,0
mercado,1,0
pessimamente,1,0
metalicos,1,0
estima,1,0
lancamento,1,0
guardando,1,0
debitos,1,0
aproveitar,1,0
antecederam,1,0
conjugada,1,0
capturado,1,0
irremediavelmente,1,0
desnuda,1,0
retrair,1,0
psicologicamente,1,0
oficializando,1,0
esclareceram,1,0
subcomandante,1,0
lancadas,1,0
asconcelos,1,0
proibiam,1,0
ordinaria,1,0
moro,1,0
estimuladas,1,0
entrelinhas,1,0
manifestado,1,0
ramiro,1,0
segurando,1,0
desceu,1,0
fileiras,1,0
climax,1,0
alastrar,1,0
congruencia,1,0
bloqueada,1,0
repensar,1,0
isolamento,1,0
pinturas,1,0
exercia,1,0
itamaraty,1,0
mostrava,1,0
piero,1,0
desigualdade,1,0
transversais,1,0
dedicou,1,0
dedicacao,1,0
habil,1,0
deliberadamente,1,0
tristeza,1,0
alegado,1,0
ferindo,1,0
fila,1,0
queimado,1,0
campanha,1,0
punitivismo,1,0
divulgado,1,0
abrigadas,1,0
anti,1,0
atkger,1,0
comandando,1,0
concede,1,0
escadas,1,0
inconfundiveis,1,0
adpf,1,0
quantitativo,1,0
reflexa,1,0
indignacao,1,0
amizade,1,0
passei,1,0
emprestada,1,0
aduziram,1,0
amplas,1,0
sossego,1,0
subversivos,1,0
constituiram,1,0
partida,1,0
enfrentou,1,0
disciplinares,1,0
basculante,1,0
colegiados,1,0
complexas,1,0
denotem,1,0
serpente,1,0
assistido,1,0
examinados,1,0
conseguira,1,0
cariz,1,0
postam,1,0
visados,1,0
recrudesciam,1,0
raras,1,0
escutar,1,0
lapso,1,0
tranquilo,1,0
vazios,1,0
habeis,1,0
consentaneo,1,0
emotivo,1,0
reportando,1,0
alibi,1,0
hall,1,0
acontecem,1,0
anunciou,1,0
tramitar,1,0
desbarata,1,0
comparar,1,0
pegando,1,0
decaimento,1,0
conflito,1,0
celere,1,0
atingida,1,0
formaram,1,0
efigenia,1,0
defendia,1,0
visualizaram,1,0
desalento,1,0
atacada,1,0
fronteira,1,0
questionadas,1,0
levantei,1,0
inteligivel,1,0
advertem,1,0
reprimem,1,0
perpetrado,1,0
dream,1,0
contagem,1,0
detalho,1,0
hiago,1,0
preparasse,1,0
comunismo,1,0
externa,1,0
insculpidos,1,0
derivam,1,0
realocar,1,0
leis,1,0
retardar,1,0
terceiras,1,0
gr,1,0
democracias,1,0
proximidade,1,0
autocontrole,1,0
boca,1,0
outsiders,1,0
pipa,1,0
gostaria,1,0
comecei,1,0
desconformidade,1,0
benesses,1,0
alertando,1,0
esquerdo,1,0
inimaginaveis,1,0
simpatizantes,1,0
imagino,1,0
descumprimento,1,0
lnstagram,1,0
seletivo,1,0
evidentes,1,0
flertassem,1,0
retratado,1,0
planificada,1,0
setores,1,0
certificar,1,0
mi,1,0
contingente,1,0
ajustada,1,0
trator,1,0
resumos,1,0
garantidos,1,0
ostente,1,0
periodicas,1,0
alunos,1,0
fiscalizou,1,0
encontrei,1,0
inspirados,1,0
recintos,1,0
takeover,1,0
minudentemente,1,0
questionado,1,0
pareceu,1,0
hungria,1,0
punicoes,1,0
ardua,1,0
auditavel,1,0
restritivas,1,0
services,1,0
baseando,1,0
corolario,1,0
buscaram,1,0
vivemos,1,0
viagens,1,0
sintonia,1,0
desafiador,1,0
ilegitima,1,0
escurecer,1,0
descritivas,1,0
antipolitica,1,0
patriotismo,1,0
comemoracao,1,0
falido,1,0
legitimado,1,0
diferente,1,0
contempor,1,0
digo,1,0
mecanismos,1,0
estampa,1,0
deslocaram,1,0
viceja,1,0
audiovisual,1,0
agendas,1,0
aferidos,1,0
rotineiros,1,0
dpdce,1,0
pedra,1,0
incriminar,1,0
sozinho,1,0
times,1,0
publicada,1,0
endossavam,1,0
escoltado,1,0
abriela,1,0
amazonas,1,0
dcdc,1,0
afastando,1,0
falcao,1,0
ocorreria,1,0
repise,1,0
mensalmente,1,0
avisei,1,0
sentiu,1,0
clemencia,1,0
sobressaltos,1,0
coalizoes,1,0
criticos,1,0
visualizei,1,0
alvejado,1,0
bsb,1,0
proximas,1,0
mentira,1,0
guarita,1,0
impressiona,1,0
algemou,1,0
aludidos,1,0
proletariado,1,0
levava,1,0
assinalados,1,0
colhidas,1,0
radicalizaram,1,0
postar,1,0
recrudescimento,1,0
exemplifica,1,0
avisando,1,0
incidirem,1,0
desapreco,1,0
idealizou,1,0
derrota,1,0
captadas,1,0
conservacao,1,0
votuporanga,1,0
encampada,1,0
desapareceram,1,0
estendidas,1,0
externas,1,0
simbolos,1,0
jhonatan,1,0
lazaro,1,0
confiamos,1,0
noticiados,1,0
cultura,1,0
turista,1,0
trabalham,1,0
afirmacoes,1,0
existiam,1,0
corolarios,1,0
revisitacao,1,0
ocupando,1,0
colher,1,0
bfbb,1,0
escutei,1,0
antemao,1,0
corrompidos,1,0
uber,1,0
dirigidos,1,0
golpes,1,0
desce,1,0
pergunta,1,0
concorrerem,1,0
declara,1,0
compunha,1,0
evacuou,1,0
referendar,1,0
sucessao,1,0
ocasionados,1,0
ruins,1,0
empenho,1,0
journal,1,0
algemaram,1,0
controlado,1,0
facebook,1,0
paralisacao,1,0
eletrica,1,0
true,1,0
obteve,1,0
tasers,1,0
riquelme,1,0
come,1,0
movimentacoes,1,0
estimulou,1,0
quebras,1,0
dcp,1,0
patrocinador,1,0
resetar,1,0
salto,1,0
conseguissem,1,0
vasconcelos,1,0
lancaria,1,0
ui,1,0
sombrios,1,0
frigorifico,1,0
disseminou,1,0
escalado,1,0
topa,1,0
declinados,1,0
usou,1,0
aguardaria,1,0
gastos,1,0
curtidas,1,0
estivessem,1,0
propagar,1,0
deferir,1,0
disseminado,1,0
pnsao,1,0
dissuasao,1,0
queridas,1,0
vamoslibertarobrasil,1,0
permanecesse,1,0
deltan,1,0
variacoes,1,0
impar,1,0
portavam,1,0
sumula,1,0
ratificou,1,0
responsiva,1,0
resiste,1,0
natalia,1,0
spray,1,0
coloracao,1,0
compativel,1,0
silvares,1,0
alipio,1,0
comocao,1,0
suavizar,1,0
infamia,1,0
papupa,1,0
incauta,1,0
condenacoes,1,0
isolado,1,0
prestei,1,0
camisetas,1,0
revistou,1,0
sudeste,1,0
doutrinarias,1,0
parcela,1,0
configuraram,1,0
interpelado,1,0
resistisse,1,0
ostentam,1,0
tragico,1,0
remonta,1,0
tracada,1,0
sugestionados,1,0
douta,1,0
paradigma,1,0
vestigios,1,0
justino,1,0
ant,1,0
desempenharam,1,0
vota,1,0
convola,1,0
epistemologia,1,0
lastimaveis,1,0
desportivos,1,0
adentrado,1,0
incisiva,1,0
entreguei,1,0
observacoes,1,0
titulos,1,0
bigode,1,0
constituiria,1,0
negam,1,0
lealdade,1,0
sensivelmente,1,0
mimeo,1,0
american,1,0
indeleveis,1,0
lenio,1,0
expansao,1,0
serenidade,1,0
jogado,1,0
piorou,1,0
reincidente,1,0
concedido,1,0
compreende,1,0
intensas,1,0
casimiro,1,0
precisei,1,0
ouviram,1,0
coloquei,1,0
detectores,1,0
mencoes,1,0
ficarao,1,0
dalva,1,0
amarrada,1,0
incs,1,0
atestando,1,0
viesse,1,0
estrategias,1,0
xeque,1,0
liberais,1,0
manuseava,1,0
quatros,1,0
ensinam,1,0
barraca,1,0
supercilio,1,0
bifaroni,1,0
adentar,1,0
ajudei,1,0
felizmente,1,0
colocou,1,0
subordinacao,1,0
consumou,1,0
escritorios,1,0
regulamentos,1,0
pesquisa,1,0
permitidos,1,0
escritor,1,0
desarmado,1,0
cansado,1,0
acrescer,1,0
vidraca,1,0
sofas,1,0
devemos,1,0
cr,1,0
adversarios,1,0
erario,1,0
frageis,1,0
malversacao,1,0
amenizar,1,0
afetou,1,0
abstratamente,1,0
formadores,1,0
morrido,1,0
dependencia,1,0
desculpar,1,0
artes,1,0
defendendo,1,0
sancionado,1,0
lavajatismo,1,0
gesticula,1,0
invasor,1,0
cultos,1,0
mediocre,1,0
possibilitar,1,0
draconiano,1,0
prefacio,1,0
lente,1,0
circulando,1,0
associada,1,0
perpetrar,1,0
encaixam,1,0
influenciador,1,0
eirelle,1,0
contando,1,0
esquecer,1,0
propulsao,1,0
poderiamos,1,0
puro,1,0
karl,1,0
inerente,1,0
cruza,1,0
intolerancia,1,0
sustentaculo,1,0
roubada,1,0
trajar,1,0
biongos,1,0
tempestade,1,0
sucederam,1,0
comunista,1,0
saint,1,0
apreciaram,1,0
conseguida,1,0
breves,1,0
persistiu,1,0
tracados,1,0
negacionista,1,0
empregar,1,0
antecede,1,0
torcedor,1,0
schuwank,1,0
confirmadas,1,0
repressivo,1,0
violacoes,1,0
ajustados,1,0
passavam,1,0
requisitou,1,0
athar,1,0
pistola,1,0
explicitamente,1,0
continuas,1,0
folga,1,0
vinculante,1,0
cerimonia,1,0
manusear,1,0
alarde,1,0
posicionavam,1,0
molhar,1,0
venci,1,0
assentava,1,0
comecando,1,0
preenchidas,1,0
iniciam,1,0
machadinhas,1,0
avassaladora,1,0
portadores,1,0
dignamente,1,0
dedicaram,1,0
laje,1,0
mantive,1,0
alcancassem,1,0
torcidas,1,0
suba,1,0
aula,1,0
alterados,1,0
madeiras,1,0
assumiram,1,0
corrosao,1,0
achou,1,0
liguei,1,0
continuaram,1,0
invasoras,1,0
improprios,1,0
acessorias,1,0
engels,1,0
fomentadas,1,0
auxiliaram,1,0
obrigadas,1,0
prescindivel,1,0
roraima,1,0
retroceder,1,0
faculdades,1,0
geradores,1,0
comentada,1,0
vicejaram,1,0
assume,1,0
torcida,1,0
estive,1,0
friedrich,1,0
entoando,1,0
tragadas,1,0
frases,1,0
ultrapassar,1,0
empreita,1,0
ignorou,1,0
inconteste,1,0
atestam,1,0
milionarios,1,0
dividir,1,0
mantimentos,1,0
arrancadas,1,0
infiltracao,1,0
avancos,1,0
lupo,1,0
oficios,1,0
omissoes,1,0
dormiu,1,0
carregava,1,0
personalizado,1,0
endes,1,0
representativa,1,0
acirramento,1,0
yale,1,0
abastecidas,1,0
instituidos,1,0
falsidades,1,0
botijao,1,0
interpelados,1,0
promovida,1,0
banheiro,1,0
proselitismo,1,0
camuflada,1,0
morrem,1,0
revelavam,1,0
entregar,1,0
confrontantes,1,0
trajado,1,0
escritorio,1,0
foco,1,0
marcas,1,0
estilo,1,0
aponto,1,0
xingamentos,1,0
verdadeiras,1,0
despreza,1,0
prestou,1,0
asperas,1,0
verificam,1,0
adversos,1,0
danificando,1,0
empregadas,1,0
espalhados,1,0
enrolar,1,0
atiradeira,1,0
censurando,1,0
inconsistente,1,0
agradeco,1,0
expoentes,1,0
janelas,1,0
exclusivamente,1,0
divergia,1,0
apresente,1,0
afastavam,1,0
praticos,1,0
esforcar,1,0
xxix,1,0
pesquisas,1,0
cominadas,1,0
ery,1,0
preliminardo,1,0
tomados,1,0
materialidadee,1,0
abordadas,1,0
descortinam,1,0
saem,1,0
leva,1,0
reforcei,1,0
defensores,1,0
bombeiros,1,0
perseguidos,1,0
aperfeicoa,1,0
advertido,1,0
adianto,1,0
intermediou,1,0
criminalizado,1,0
causou,1,0
invocadas,1,0
senho,1,0
anestesiada,1,0
comprovando,1,0
cercas,1,0
influencers,1,0
patio,1,0
aproximando,1,0
desenvolveu,1,0
sciente,1,0
olhar,1,0
tumultuarias,1,0
diferenciado,1,0
restante,1,0
onda,1,0
escondido,1,0
rapidas,1,0
subia,1,0
abandono,1,0
eleadores,1,0
ilicitamente,1,0
acrescentavam,1,0
despropositado,1,0
relativizacao,1,0
ignorassem,1,0
ocha,1,0
ronda,1,0
mequetrefe,1,0
google,1,0
participavam,1,0
inundacao,1,0
secundado,1,0
frequenta,1,0
eleva,1,0
adpfs,1,0
temperanca,1,0
infiltraram,1,0
cometida,1,0
interagiu,1,0
coordenava,1,0
trama,1,0
mingua,1,0
souberam,1,0
ficasse,1,0
iminente,1,0
expunham,1,0
certificacao,1,0
afetadas,1,0
controlada,1,0
inibir,1,0
imperceptivel,1,0
frustracoes,1,0
dizia,1,0
abab,1,0
partiam,1,0
pautados,1,0
freedom,1,0
crises,1,0
doutora,1,0
exatos,1,0
desconhecessem,1,0
subi,1,0
sentadas,1,0
contribuirem,1,0
apontavam,1,0
judicias,1,0
manaus,1,0
instabilidade,1,0
propagados,1,0
dividiu,1,0
assistem,1,0
mensal,1,0
algemadas,1,0
densidade,1,0
porrada,1,0
alteridade,1,0
horarios,1,0
conotacao,1,0
renova,1,0
compatibilidade,1,0
minorias,1,0
deploraveis,1,0
enfatiza,1,0
vilipendiadas,1,0
disserta,1,0
implosao,1,0
maggi,1,0
fasede,1,0
sugere,1,0
preparou,1,0
impositiva,1,0
sobreloja,1,0
instigava,1,0
detalhe,1,0
fuligem,1,0
entrei,1,0
amealhados,1,0
juntos,1,0
deja,1,0
interessadas,1,0
doadorescandinha,1,0
ortibus,1,0
sairia,1,0
demandas,1,0
criada,1,0
agilizada,1,0
pequena,1,0
ouza,1,0
juntaram,1,0
parana,1,0
doarem,1,0
rosalina,1,0
lberto,1,0
tasso,1,0
querem,1,0
gratidao,1,0
begieli,1,0
maldita,1,0
viajou,1,0
ampaio,1,0
brasila,1,0
valorizar,1,0
comelio,1,0
arrecadamos,1,0
urgente,1,0
leito,1,0
recebera,1,0
encher,1,0
custeio,1,0
marechal,1,0
ferrenhamente,1,0
romano,1,0
parando,1,0
wilson,1,0
gerida,1,0
precisamos,1,0
tg,1,0
aprendendo,1,0
esfriar,1,0
ssociacao,1,0
biden,1,0
raujo,1,0
transportou,1,0
confidencial,1,0
priscila,1,0
deturpado,1,0
patrocinadores,1,0
fortes,1,0
mantidos,1,0
sombrio,1,0
acham,1,0
antietica,1,0
print,1,0
positivamente,1,0
fomentada,1,0
incentivar,1,0
aimundo,1,0
levantarem,1,0
serafim,1,0
cotejaram,1,0
deixem,1,0
quiser,1,0
geralmente,1,0
pelaquim,1,0
mexer,1,0
perola,1,0
definir,1,0
tondinelli,1,0
toque,1,0
desmonta,1,0
joslin,1,0
desesperados,1,0
aceitar,1,0
sorne,1,0
pros,1,0
apreensivel,1,0
rastreio,1,0
contratada,1,0
eatriz,1,0
divulgavam,1,0
empreendida,1,0
romeiro,1,0
indagou,1,0
viajando,1,0
ratificamos,1,0
heraldo,1,0
eite,1,0
perguntar,1,0
procopense,1,0
rocopio,1,0
postando,1,0
amalia,1,0
zuba,1,0
celularfone,1,0
aiva,1,0
aparecer,1,0
andro,1,0
intensificacao,1,0
doar,1,0
gratuita,1,0
doaria,1,0
trataram,1,0
papipinho,1,0
contrato,1,0
eghin,1,0
inato,1,0
nomerg,1,0
pique,1,0
bater,1,0
preferem,1,0
aurilio,1,0
cobrar,1,0
neutralizado,1,0
encontrada,1,0
preco,1,0
ima,1,0
nossas,1,0
terrestres,1,0
ireita,1,0
efetuando,1,0
viagemduvidas,1,0
receberem,1,0
orientacoes,1,0
minato,1,0
ito,1,0
tivas,1,0
mobilizando,1,0
conversaram,1,0
bota,1,0
loja,1,0
aspas,1,0
obs,1,0
faraco,1,0
transportaram,1,0
adaptar,1,0
deposito,1,0
figuraram,1,0
hj,1,0
cobrando,1,0
criouse,1,0
acostumado,1,0
articuladores,1,0
extraidas,1,0
envia,1,0
transportes,1,0
ocorreriam,1,0
digitais,1,0
dama,1,0
mattos,1,0
rebenta,1,0
entregou,1,0
indicativas,1,0
perder,1,0
elaedvaldo,1,0
uba,1,0
agilizando,1,0
gerenciaram,1,0
prima,1,0
intensos,1,0
arrecadacao,1,0
rg,1,0
presidiar,1,0
enviou,1,0
podridao,1,0
firmino,1,0
arredacao,1,0
promovido,1,0
requeridos,1,0
adoni,1,0
atti,1,0
fonso,1,0
conversando,1,0
financiando,1,0
indeferi,1,0
ama,1,0
publicar,1,0
sigilos,1,0
alvim,1,0
hagas,1,0
arregimentavam,1,0
frete,1,0
perdemos,1,0
abater,1,0
arrumou,1,0
erra,1,0
emotion,1,0
comprovante,1,0
percorrido,1,0
minatoainda,1,0
conversa,1,0
incentivadores,1,0
ucia,1,0
formados,1,0
papinha,1,0
carava,1,0
mariana,1,0
acorrendo,1,0
partiu,1,0
bandeirantes,1,0
nr,1,0
arrecadando,1,0
ornelio,1,0
evidenciou,1,0
viajar,1,0
eleuterio,1,0
imoral,1,0
celebrado,1,0
posicionar,1,0
obtidos,1,0
deodoro,1,0
motorsistas,1,0
motorizacao,1,0
conseguirem,1,0
continuaremos,1,0
enato,1,0
desmontar,1,0
citaram,1,0
arcio,1,0
inveridico,1,0
queira,1,0
aecd,1,0
impermeavel,1,0
percorrer,1,0
liva,1,0
interceder,1,0
considerava,1,0
preferia,1,0
sabemos,1,0
nascendo,1,0
filipo,1,0
posso,1,0
doando,1,0
fadoni,1,0
aie,1,0
ponte,1,0
adrn,1,0
proporcionar,1,0
odval,1,0
referindo,1,0
pendendo,1,0
pedroso,1,0
arredondados,1,0
mandei,1,0
terminal,1,0
cc,1,0
runa,1,0
battini,1,0
camaria,1,0
falo,1,0
aguardando,1,0
bate,1,0
sspp,1,0
floriano,1,0
sandro,1,0
vagas,1,0
previas,1,0
omeiro,1,0
icardo,1,0
ot,1,0
viajaram,1,0
eletrofato,1,0
repente,1,0
eloisa,1,0
podologa,1,0
anodeth,1,0
confirmando,1,0
eletricos,1,0
pega,1,0
oncalves,1,0
olasco,1,0
bruxa,1,0
estradas,1,0
bancar,1,0
modelar,1,0
criticou,1,0
beatrice,1,0
juntados,1,0
custear,1,0
lutando,1,0
ideais,1,0
ar,1,0
laboratorio,1,0
administradora,1,0
transparente,1,0
eatrice,1,0
olivia,1,0
ngelo,1,0
conversas,1,0
egiane,1,0
eletrotrafo,1,0
transferencia,1,0
topazio,1,0
pensei,1,0
ternos,1,0
liveira,1,0
efetuados,1,0
mensageiros,1,0
lidiane,1,0
legitimando,1,0
roubados,1,0
pacificos,1,0
ulio,1,0
depositou,1,0
pouquinho,1,0
conservadora,1,0
sabem,1,0
trechos,1,0
sacar,1,0
gama,1,0
depositar,1,0
teima,1,0
depositos,1,0
desempenhada,1,0
odrigo,1,0
reunindo,1,0
riscila,1,0
provoca,1,0
contrataram,1,0
interlocutora,1,0
chegarmos,1,0
oh,1,0
gravissimo,1,0
pontuou,1,0
telefones,1,0
apareceu,1,0
estabelecimentos,1,0
agrupamentos,1,0
estruturados,1,0
pontuei,1,0
desmembramentodeve,1,0
papiloscopicos,1,0
escuros,1,0
afdc,1,0
decisorios,1,0
gira,1,0
luan,1,0
aditada,1,0
campina,1,0
prerrogativafuncional,1,0
similaridade,1,0
paraiba,1,0
tomando,1,0
ferimento,1,0
promovendo,1,0
mantem,1,0
cansativa,1,0
exibindo,1,0
verdes,1,0
farma,1,0
extraiu,1,0
edcarlos,1,0
encerradas,1,0
posicionando,1,0
retratos,1,0
lmeida,1,0
roberio,1,0
majorada,1,0
certificou,1,0
veiculada,1,0
aditamento,1,0
instrui,1,0
discorrendo,1,0
comerciais,1,0
prerrogativade,1,0
anja,1,0
filmar,1,0
lido,1,0
emmanuel,1,0
respondera,1,0
suprimido,1,0
acompanharam,1,0
edital,1,0
bairro,1,0
reproduziu,1,0
corrido,1,0
neo,1,0
lindolfo,1,0
desparecer,1,0
patrioticos,1,0
financiadoras,1,0
recusar,1,0
desejassem,1,0
custeando,1,0
compreendeu,1,0
edith,1,0
originais,1,0
branco,1,0
coberto,1,0
desmembramentoem,1,0
bandana,1,0
pensionista,1,0
pb,1,0
invocados,1,0
justificaria,1,0
revogacao,1,0
maxilar,1,0
raymundo,1,0
transportar,1,0
newton,1,0
adita,1,0
simulando,1,0
afastados,1,0
preservado,1,0
posicionava,1,0
ostensivas,1,0
romilson,1,0
pedrosa,1,0
possibilitaria,1,0
transigir,1,0
depredadores,1,0
acampou,1,0
delgado,1,0
cerqueira,1,0
aprovaram,1,0
sobreira,1,0
desmobilizarem,1,0
johnny,1,0
jairo,1,0
ray,1,0
stephen,1,0
shaine,1,0
sabrina,1,0
catao,1,0
humeno,1,0
edimilson,1,0
regressarem,1,0
bispo,1,0
desmobilizar,1,0
reinaldo,1,0
kist,1,0
kleiton,1,0
jonastaniel,1,0
iglesias,1,0
candidatura,1,0
desiderato,1,0
assemelha,1,0
pakuszewski,1,0
partilhando,1,0
armond,1,0
edlene,1,0
alongasse,1,0
evandro,1,0
marizete,1,0
juntar,1,0
sobreprerrogativade,1,0
arrepiante,1,0
blusa,1,0
dodge,1,0
cris,1,0
deprejuizo,1,0
fomentado,1,0
motorista,1,0
porprerrogativade,1,0
ott,1,0
catorze,1,0
esth,1,0
desmembramentodos,1,0
encartados,1,0
churrascaria,1,0
desmembramentode,1,0
genetica,1,0
papiloscopico,1,0
prefeituras,1,0
mobilizado,1,0
responsabilizando,1,0
franksmar,1,0
uingentesimo,1,0
intencionadas,1,0
abreu,1,0
nelci,1,0
reprovar,1,0
gasparim,1,0
capirchio,1,0
tarifas,1,0
sidinei,1,0
melhores,1,0
cometeram,1,0
desideratos,1,0
sinval,1,0
warley,1,0
esbocar,1,0
vira,1,0
michely,1,0
falava,1,0
gentilmente,1,0
rindo,1,0
maurilio,1,0
requerido,1,0
esquema,1,0
solicitados,1,0
leoso,1,0
ergio,1,0
cicarelli,1,0
mando,1,0
ondinelli,1,0
comunicavam,1,0
esar,1,0
tesoureiro,1,0
vanas,1,0
ficariam,1,0
presidida,1,0
comentou,1,0
torrefacao,1,0
rufino,1,0
pagamentos,1,0
ladeira,1,0
puderem,1,0
ok,1,0
queles,1,0
emanuele,1,0
rito,1,0
entendeu,1,0
confirmar,1,0
contratacao,1,0
celindo,1,0
aniel,1,0
bi,1,0
comprovantes,1,0
negrao,1,0
grigoravicus,1,0
colaborar,1,0
modelando,1,0
imagina,1,0
beselimo,1,0
eracin,1,0
arrecadaram,1,0
cansoni,1,0
eto,1,0
nadir,1,0
topicos,1,0
movimentar,1,0
recado,1,0
gosta,1,0
darem,1,0
transferir,1,0
figurar,1,0
estruturando,1,0
arruma,1,0
voltaram,1,0
regiane,1,0
remetentes,1,0
devo,1,0
esperar,1,0
londrina,1,0
chame,1,0
desenvolvendo,1,0
edro,1,0
coco,1,0
cnmmoso,1,0
ria,1,0
cristo,1,0
removendo,1,0
elipe,1,0
elaquim,1,0
dou,1,0
fortalecer,1,0
direitacp,1,0
contratado,1,0
recomendando,1,0
araco,1,0
barato,1,0
floro,1,0
gatt,1,0
escolher,1,0
pericias,1,0
backup,1,0
disponibilizou,1,0
diferencas,1,0
aditamentos,1,0
conclama,1,0
empunhadas,1,0
hermerson,1,0
freire,1,0
prerrogativadeforo,1,0
dith,1,0
reire,1,0
invocou,1,0
hristina,1,0
oberio,1,0
reforcada,1,0
pontuando,1,0
exclama,1,0
prerrogativanesta,1,0
apistrano,1,0
postular,1,0
explicitar,1,0
contragolpebrasil,1,0
preceituado,1,0
dizlucaslima,1,0
tantas,1,0
gibrail,1,0
aguiar,1,0
standardsprobatorios,1,0
fatidica,1,0
uan,1,0
substitui,1,0
vassoler,1,0
informatica,1,0
investigativa,1,0
ipl,1,0
narcy,1,0
everton,1,0
custodias,1,0
vestida,1,0
oliva,1,0
corno,1,0
consistia,1,0
prestarem,1,0
vu,1,0
terra,1,0
publicou,1,0
orlanda,1,0
tenta,1,0
instalar,1,0
podcast,1,0
reghin,1,0
leoncio,1,0
ittencourt,1,0
mana,1,0
antidemocraticafinalidade,1,0
semi,1,0
ernanda,1,0
montar,1,0
convidar,1,0
pelada,1,0
duardo,1,0
ajudem,1,0
rpj,1,0
wilsinho,1,0
certinho,1,0
substituido,1,0
luizinho,1,0
marcar,1,0
invertida,1,0
ruim,1,0
pensando,1,0
articula,1,0
gostariarnos,1,0
sumi,1,0
nolasco,1,0
bradesco,1,0
anadeth,1,0
articular,1,0
lvany,1,0
ce,1,0
desconfiadas,1,0
alicate,1,0
retorna,1,0
difundiu,1,0
contentar,1,0
apacienciaacabou,1,0
arquitetura,1,0
solicitando,1,0
timida,1,0
pede,1,0
acionei,1,0
assertivas,1,0
chamam,1,0
algoritmo,1,0
democracy,1,0
instaurou,1,0
corredores,1,0
garrafa,1,0
tende,1,0
recolheram,1,0
longe,1,0
quantas,1,0
micaelles,1,0
brios,1,0
salve,1,0
contraditoria,1,0
rendidos,1,0
sancionar,1,0
arrolada,1,0
avanca,1,0
pronta,1,0
patriotico,1,0
instadas,1,0
escrivao,1,0
incitou,1,0
marx,1,0
detalharam,1,0
investigadores,1,0
subtracao,1,0
estudado,1,0
confissao,1,0
afirmada,1,0
lancaram,1,0
ilegalmente,1,0
aufere,1,0
apanhou,1,0
bamam,1,0
anotacao,1,0
fundamentaram,1,0
memoriais,1,0
pratique,1,0
permeou,1,0
impressao,1,0
acreditar,1,0
portador,1,0
indicava,1,0
